name,ibge_code,state,capital,category_number,label_name,latitude,longitude
"Cabeceira do Apa Ponta Pora ",5006606,MS,Ponta Porã,15,Cabeceira do Apa,-22.4861870787603,-55.7108501778637
"Sanga Puita Ponta Pora ",5006606,MS,Ponta Porã,25,Sanga Puitã,-22.4861870787603,-55.7108501778637
Porto Murtinho,5006903,MS,Porto Murtinho,5,Porto Murtinho,-21.707324558832,-57.8884823022607
Ribas do Rio Pardo,5007109,MS,Ribas do Rio Pardo,5,Ribas do Rio Pardo,-20.4436755255861,-53.761677624322
Balsamo Ribas do Rio Pardo,5007109,MS,Ribas do Rio Pardo,10,Bálsamo,-20.4436755255861,-53.761677624322
Rio Brilhante,5007208,MS,Rio Brilhante,5,Rio Brilhante,-21.8011952575732,-54.5422422224689
"Prudencio Thomaz Rio Brilhante ",5007208,MS,Rio Brilhante,10,Prudêncio Thomaz,-21.8011952575732,-54.5422422224689
Rio Negro,5007307,MS,Rio Negro,5,Rio Negro,-19.4474291073405,-54.9875023242982
"Nova Esperança Rio Negro ",5007307,MS,Rio Negro,10,Nova Esperança,-19.4474291073405,-54.9875023242982
Rio Verde de Mato Grosso,5007406,MS,Rio Verde de Mato Grosso,5,Rio Verde de Mato Grosso,-18.9165864402561,-54.8422536901125
"Juscelandia Rio Verde de Mato Grosso ",5007406,MS,Rio Verde de Mato Grosso,10,Juscelândia,-18.9165864402561,-54.8422536901125
Rochedo,5007505,MS,Rochedo,5,Rochedo,-19.9618596065419,-54.8927719306444
"Agua Boa Rochedo ",5007505,MS,Rochedo,10,Água Boa,-19.9618596065419,-54.8927719306444
Santa Rita do Pardo,5007554,MS,Santa Rita do Pardo,5,Santa Rita do Pardo,-21.3053769424866,-52.828071432574
São Gabriel do Oeste,5007695,MS,São Gabriel do Oeste,5,São Gabriel do Oeste,-19.3955213701578,-54.5645690937601
"Areado São Gabriel do Oeste ",5007695,MS,São Gabriel do Oeste,10,Areado,-19.3955213701578,-54.5645690937601
"Ponte Vermelha São Gabriel do Oeste ",5007695,MS,São Gabriel do Oeste,15,Ponte Vermelha,-19.3955213701578,-54.5645690937601
Selviria,5007802,MS,Selvíria,5,Selvíria,-20.3667425853307,-51.4189369057614
Sete Quedas,5007703,MS,Sete Quedas,5,Sete Quedas,-23.9835132549713,-55.0533150890634
Sidrolandia,5007901,MS,Sidrolândia,5,Sidrolândia,-20.9310544595365,-54.9660301365064
"Capão Seco Sidrolandia ",5007901,MS,Sidrolândia,10,Capão Seco,-20.9310544595365,-54.9660301365064
"Quebra Coco Sidrolandia ",5007901,MS,Sidrolândia,15,Quebra Côco,-20.9310544595365,-54.9660301365064
Sonora,5007935,MS,Sonora,5,Sonora,-17.5813552344532,-54.7549062179542
Tacuru,5007950,MS,Tacuru,5,Tacuru,-23.6347420220157,-55.0203205182963
Taquarussu,5007976,MS,Taquarussu,5,Taquarussu,-22.4899870565257,-53.3519187419396
Terenos,5008008,MS,Terenos,5,Terenos,-20.4423076800354,-54.8655566306489
Tres Lagoas,5008305,MS,Três Lagoas,5,Três Lagoas,-20.7886791613914,-51.7100006287942
Arapua Tres Lagoas,5008305,MS,Três Lagoas,10,Arapuá,-20.7886791613914,-51.7100006287942
"Garcias Tres Lagoas ",5008305,MS,Três Lagoas,15,Garcias,-20.7886791613914,-51.7100006287942
"Ilha Comprida Tres Lagoas ",5008305,MS,Três Lagoas,20,Ilha Comprida,-20.7886791613914,-51.7100006287942
"Guadalupe do Alto Parana Tres Lagoas ",5008305,MS,Três Lagoas,25,Guadalupe do Alto Paraná,-20.7886791613914,-51.7100006287942
Vicentina,5008404,MS,Vicentina,5,Vicentina,-22.4017875573449,-54.4421247768421
"São José Vicentina ",5008404,MS,Vicentina,40,São José,-22.4017875573449,-54.4421247768421
"Vila Rica Vicentina ",5008404,MS,Vicentina,45,Vila Rica,-22.4017875573449,-54.4421247768421
Acorizal,5100102,MT,Acorizal,5,Acorizal,-15.1978899803339,-56.3715525667098
Baus Acorizal,5100102,MT,Acorizal,7,Baús,-15.1978899803339,-56.3715525667098
"Aldeia Acorizal ",5100102,MT,Acorizal,10,Aldeia,-15.1978899803339,-56.3715525667098
Agua Boa,5100201,MT,Água Boa,5,Água Boa,-17.9910530496416,-42.3896432300847
"Jaragua Agua Boa ",5100201,MT,Água Boa,15,Jaraguá,-17.9910530496416,-42.3896432300847
"Serrinha Agua Boa ",5100201,MT,Água Boa,25,Serrinha,-17.9910530496416,-42.3896432300847
Alta Floresta,5100250,MT,Alta Floresta,5,Alta Floresta,-9.87172259661951,-56.0916104404738
Alto Araguaia,5100300,MT,Alto Araguaia,5,Alto Araguaia,-17.3155899403964,-53.2202603299843
"Buriti Alto Araguaia ",5100300,MT,Alto Araguaia,7,Buriti,-17.3155899403964,-53.2202603299843
Alto Boa Vista,5100359,MT,Alto Boa Vista,5,Alto Boa Vista,-11.6767451578561,-51.3793220737552
Alto Garcas,5100409,MT,Alto Garças,5,Alto Garças,-16.9467221760397,-53.5284541196243
Alto Paraguai,5100508,MT,Alto Paraguai,5,Alto Paraguai,-14.5147118103311,-56.4944416625755
"Capão Verde Alto Paraguai ",5100508,MT,Alto Paraguai,7,Capão Verde,-14.5147118103311,-56.4944416625755
"Lavouras Alto Paraguai ",5100508,MT,Alto Paraguai,10,Lavouras,-14.5147118103311,-56.4944416625755
Alto Taquari,5100607,MT,Alto Taquari,5,Alto Taquari,-17.8347436507218,-53.2819931222741
Apiacas,5100805,MT,Apiacás,5,Apiacás,-9.56549516872457,-57.3954022412255
Araguaiana,5101001,MT,Araguaiana,5,Araguaiana,-15.7312434957136,-51.8336216513347
Araguainha,5101209,MT,Araguainha,5,Araguainha,-16.8575455378911,-53.03561988386
Araputanga,5101258,MT,Araputanga,5,Araputanga,-15.4681442696685,-58.3483671518683
Arenapolis,5101308,MT,Arenápolis,5,Arenápolis,-14.4555216659758,-56.8444892395472
Aripuana,5101407,MT,Aripuanã,5,Aripuanã,-10.1725236954827,-59.4486163791619
Barão de Melgaco,5101605,MT,Barão de Melgaço,5,Barão de Melgaço,-16.1950994476433,-55.9671211336846
"Josélandia Barão de Melgaco ",5101605,MT,Barão de Melgaço,10,Josélândia,-16.1950994476433,-55.9671211336846
Barra do Bugres,5101704,MT,Barra do Bugres,5,Barra do Bugres,-15.0662579403434,-57.1864086868428
"Assari Barra do Bugres ",5101704,MT,Barra do Bugres,6,Assari,-15.0662579403434,-57.1864086868428
"Tapirapua Barra do Bugres ",5101704,MT,Barra do Bugres,22,Tapirapuã,-15.0662579403434,-57.1864086868428
Barra do Garcas,5101803,MT,Barra do Garças,5,Barra do Garças,-15.8887114516953,-52.2603297567721
"Indianopolis Barra do Garcas ",5101803,MT,Barra do Garças,15,Indianópolis,-15.8887114516953,-52.2603297567721
"Toricueije Barra do Garcas ",5101803,MT,Barra do Garças,30,Toricueije,-15.8887114516953,-52.2603297567721
"Vale dos Sonhos Barra do Garcas ",5101803,MT,Barra do Garças,35,Vale dos Sonhos,-15.8887114516953,-52.2603297567721
Bom Jesus do Araguaia,5101852,MT,Bom Jesus do Araguaia,5,Bom Jesus do Araguaia,-12.1735983436532,-51.5036392318627
Brasnorte,5101902,MT,Brasnorte,5,Brasnorte,-12.1249381398803,-58.0026736277872
"Agua da Prata Brasnorte ",5101902,MT,Brasnorte,10,Água da Prata,-12.1249381398803,-58.0026736277872
Caceres,5102504,MT,Cáceres,5,Cáceres,-16.0740956303637,-57.6747623072181
Bezerro Branco Caceres,5102504,MT,Cáceres,7,Bezerro Branco,-16.0740956303637,-57.6747623072181
"Caramujo Caceres ",5102504,MT,Cáceres,15,Caramujo,-16.0740956303637,-57.6747623072181
"Horizonte do Oeste Caceres ",5102504,MT,Cáceres,25,Horizonte do Oeste,-16.0740956303637,-57.6747623072181
"Nova Caceres Caceres ",5102504,MT,Cáceres,30,Nova Cáceres,-16.0740956303637,-57.6747623072181
Campinapolis,5102603,MT,Campinápolis,5,Campinápolis,-14.5396174299416,-52.7974947505792
"São José do Couto Campinapolis ",5102603,MT,Campinápolis,15,São José do Couto,-14.5396174299416,-52.7974947505792
Campo Novo do Parecis,5102637,MT,Campo Novo do Parecis,5,Campo Novo do Parecis,-13.6547331732023,-57.8885464788372
"Itanorte Campo Novo do Parecis ",5102637,MT,Campo Novo do Parecis,15,Itanorte,-13.6547331732023,-57.8885464788372
"Marechal Rondon Campo Novo do Parecis ",5102637,MT,Campo Novo do Parecis,20,Marechal -13.6547331732023,-57.8885464788372,
Campo Verde,5102678,MT,Campo Verde,5,Campo Verde,-15.5537042703149,-55.1716554148957
"Coronel Ponce Campo Verde ",5102678,MT,Campo Verde,10,Coronel Ponce,-15.5537042703149,-55.1716554148957
Campos de Julio,5102686,MT,Campos de Júlio,5,Campos de Júlio,-13.7199230456405,-59.2634085205862
Canabrava do Norte,5102694,MT,Canabrava do Norte,5,Canabrava do Norte,-11.0461869218311,-51.8377580067528
Canarana,5102702,MT,Canarana,5,Canarana,-11.6875833139667,-41.7654922319867
Carlinda,5102793,MT,Carlinda,5,Carlinda,-9.96666579255585,-55.8216147779941
Castanheira,5102850,MT,Castanheira,5,Castanheira,-11.1341078575921,-58.6134092636961
Chapada dos Guimaraes,5103007,MT,Chapada dos Guimarães,5,Chapada dos Guimarães,-15.4605696789085,-55.7450045178921
"Agua Fria Chapada dos Guimaraes ",5103007,MT,Chapada dos Guimarães,10,Água Fria,-15.4605696789085,-55.7450045178921
"Rio da Casca Chapada dos Guimaraes ",5103007,MT,Chapada dos Guimarães,20,Rio da Casca,-15.4605696789085,-55.7450045178921
Claudia,5103056,MT,Cláudia,5,Cláudia,-11.5053107376487,-54.8741824477688
Cocalinho,5103106,MT,Cocalinho,5,Cocalinho,-14.3903655391808,-51.0112436410084
Colider,5103205,MT,Colíder,5,Colíder,-10.8040897790092,-55.4642305419601
Colniza,5103254,MT,Colniza,5,Colniza,-9.45790384671208,-59.2189486740791
"Guariba Colniza ",5103254,MT,Colniza,10,Guariba,-9.45790384671208,-59.2189486740791
Comodoro,5103304,MT,Comodoro,5,Comodoro,-13.6605599169829,-59.7904309944221
"Colônia dos Mineiros Comodoro ",5103304,MT,Comodoro,9,Colônia dos Mineiros,-13.6605599169829,-59.7904309944221
"Nova Alvorada Comodoro ",5103304,MT,Comodoro,15,Nova Alvorada,-13.6605599169829,-59.7904309944221
"Noroagro Comodoro ",5103304,MT,Comodoro,17,Noroagro,-13.6605599169829,-59.7904309944221
"Padronal Comodoro ",5103304,MT,Comodoro,20,Padronal,-13.6605599169829,-59.7904309944221
Confresa,5103353,MT,Confresa,5,Confresa,-10.6407305770377,-51.5710336178615
"Veranopolis Confresa ",5103353,MT,Confresa,20,Veranópolis,-10.6407305770377,-51.5710336178615
Conquista D Oeste,5103361,MT,Conquista D'Oeste,5,Conquista D'Oeste,-19.9369306256422,-47.5432832203071
Cotriguacu,5103379,MT,Cotriguaçu,5,Cotriguaçu,-9.88625387152961,-58.6068949710817
Cuiaba,5103403,MT,Cuiabá,5,Cuiabá,1058,
"Coxipo da Ponte Cuiaba ",5103403,MT,Cuiabá,10,Coxipó da Ponte,-15.5699890131206,-56.0732520381911
"Coxipo do Ouro Cuiaba ",5103403,MT,Cuiabá,15,Coxipó do Ouro,-15.5699890131206,-56.0732520381911
"Guia Cuiaba ",5103403,MT,Cuiabá,20,Guia,-15.5699890131206,-56.0732520381911
Curvelandia,5103437,MT,Curvelândia,5,Curvelândia,-15.6093061708567,-57.9171149786644
Denise,5103452,MT,Denise,5,Denise,-14.7338159183318,-57.0537772728323
Diamantino,5103502,MT,Diamantino,5,Diamantino,-14.4013229621649,-56.433566081512
Dom Aquino,5103601,MT,Dom Aquino,5,Dom Aquino,-15.8074551507897,-54.9174807825692
"Entre Rios Dom Aquino ",5103601,MT,Dom Aquino,20,Entre Rios,-15.8074551507897,-54.9174807825692
Feliz Natal,5103700,MT,Feliz Natal,5,Feliz Natal,-12.383247028174,-54.9339040664255
Figueiropolis D Oeste,5103809,MT,Figueirópolis D'Oeste,5,Figueirópolis D'Oeste,-12.1367799832225,-49.1738467307434
Gaucha do Norte,5103858,MT,Gaúcha do Norte,5,Gaúcha do Norte,-13.1880431895097,-53.2615186719475
General Carneiro,5103908,MT,General Carneiro,5,General Carneiro,-26.4258025265901,-51.3168589232395
"Paredao Grande General Carneiro ",5103908,MT,General Carneiro,20,Paredão Grande,-26.4258025265901,-51.3168589232395
Glória D Oeste,5103957,MT,Glória D'Oeste,5,Glória D'Oeste,-9.34017318364545,-38.2592732301041
"Monte Castelo D Oeste Glória D Oeste ",5103957,MT,Glória D'Oeste,16,Monte Castelo D'Oeste,-9.34017318364545,-38.2592732301041
Guaranta do Norte,5104104,MT,Guarantã do Norte,5,Guarantã do Norte,-9.95407323364261,-54.9160573112722
Guiratinga,5104203,MT,Guiratinga,5,Guiratinga,-16.3483892680666,-53.7609640294195
"Alcantilado Guiratinga ",5104203,MT,Guiratinga,10,Alcantilado,-16.3483892680666,-53.7609640294195
"Vale Rico Guiratinga ",5104203,MT,Guiratinga,25,Vale Rico,-16.3483892680666,-53.7609640294195
Indiavai,5104500,MT,Indiavaí,5,Indiavaí,-15.4975142295561,-58.5739923860232
Ipiranga do Norte,5104526,MT,Ipiranga do Norte,5,Ipiranga do Norte,-12.2368420001759,-56.1597931355503
Itanhanga,5104542,MT,Itanhangá,5,Itanhangá,-12.2347687158666,-56.6493436130839
Itauba,5104559,MT,Itaúba,5,Itaúba,-11.0077118987319,-55.2466893348601
Itiquira,5104609,MT,Itiquira,5,Itiquira,-17.2068250553657,-54.1443008960004
Jaciara,5104807,MT,Jaciara,5,Jaciara,-15.9648381841494,-54.9641881751901
"Celma Jaciara ",5104807,MT,Jaciara,20,Celma,-15.9648381841494,-54.9641881751901
Jangada,5104906,MT,Jangada,5,Jangada,-15.2396872255932,-56.490194562614
Jauru,5105002,MT,Jauru,5,Jauru,-15.3418963815145,-58.8798383973631
"Lucialva Jauru ",5105002,MT,Jauru,15,Lucialva,-15.3418963815145,-58.8798383973631
Juara,5105101,MT,Juara,5,Juara,-11.2503599784852,-57.5131232183312
"Aguas Claras Juara ",5105101,MT,Juara,10,Águas Claras,-11.2503599784852,-57.5131232183312
"Catuai Juara ",5105101,MT,Juara,15,Catuaí,-11.2503599784852,-57.5131232183312
"Paranorte Juara ",5105101,MT,Juara,20,Paranorte,-11.2503599784852,-57.5131232183312
Juina,5105150,MT,Juína,5,Juína,-11.4220180322681,-58.7622171517695
"Filadelfia Juina ",5105150,MT,Juína,9,Filadélfia,-11.4220180322681,-58.7622171517695
"Fontanillas Juina ",5105150,MT,Juína,10,Fontanillas,-11.4220180322681,-58.7622171517695
"Terra Roxa Juina ",5105150,MT,Juína,30,Terra Roxa,-11.4220180322681,-58.7622171517695
Juruena,5105176,MT,Juruena,5,Juruena,-10.3291127798668,-58.4963091740334
Juscimeira,5105200,MT,Juscimeira,5,Juscimeira,-16.0446851891088,-54.8887609429504
"Irenopolis Juscimeira ",5105200,MT,Juscimeira,10,Irenópolis,-16.0446851891088,-54.8887609429504
"Santa Elvira Juscimeira ",5105200,MT,Juscimeira,15,Santa Elvira,-16.0446851891088,-54.8887609429504
"São Lourenço de Fátima Juscimeira ",5105200,MT,Juscimeira,20,São Lourenço de Fátima,-16.0446851891088,-54.8887609429504
Lambari D Oeste,5105234,MT,Lambari D'Oeste,5,Lambari D'Oeste,-21.9743155557077,-45.3524788134755
Lucas do Rio Verde,5105259,MT,Lucas do Rio Verde,5,Lucas do Rio Verde,-13.0704649508999,-55.9217707091117
"Groslandia Lucas do Rio Verde ",5105259,MT,Lucas do Rio Verde,10,Groslândia,-13.0704649508999,-55.9217707091117
Luciara,5105309,MT,Luciara,5,Luciara,-11.2280970998312,-50.6632015831694
Marcelandia,5105580,MT,Marcelândia,5,Marcelândia,-11.0805914112817,-54.5193062321905
Matupa,5105606,MT,Matupá,5,Matupá,-10.1721074662032,-54.9318057201458
Mirassol d Oeste,5105622,MT,Mirassol d'Oeste,5,Mirassol d'Oeste,-20.8170045,-49.5121392179273
"Sonho Azul Mirassol d Oeste ",5105622,MT,Mirassol d'Oeste,30,Sonho Azul,-20.8170045,-49.5121392179273
Nobres,5105903,MT,Nobres,5,Nobres,-14.7245002733703,-56.3340848305988
"Bom Jardim Nobres ",5105903,MT,Nobres,6,Bom Jardim,-14.7245002733703,-56.3340848305988
"Coqueiral Nobres ",5105903,MT,Nobres,7,Coqueiral,-14.7245002733703,-56.3340848305988
Nortelandia,5106000,MT,Nortelândia,5,Nortelândia,-14.4537245567653,-56.8020689751516
Nossa Senhora do Livramento,5106109,MT,Nossa Senhora do Livramento,5,Nossa Senhora do Livramento,-15.7896762066682,-56.3452585551782
"Pirizal Nossa Senhora do Livramento ",5106109,MT,Nossa Senhora do Livramento,10,Pirizal,-15.7896762066682,-56.3452585551782
"Ribeirão dos Cocais Nossa Senhora do Livramento ",5106109,MT,Nossa Senhora do Livramento,13,Ribeirão dos Cocais,-15.7896762066682,-56.3452585551782
"Seco Nossa Senhora do Livramento ",5106109,MT,Nossa Senhora do Livramento,15,Seco,-15.7896762066682,-56.3452585551782
Nova Bandeirantes,5106158,MT,Nova Bandeirantes,5,Nova Bandeirantes,-9.84295282030582,-57.8184757985331
Nova Brasilândia,5106208,MT,Nova Brasilândia,5,Nova Brasilândia,-14.925464456005,-54.9719088691261
"Riolandia Nova Brasilândia ",5106208,MT,Nova Brasilândia,10,Riolândia,-14.925464456005,-54.9719088691261
Nova Canaa do Norte,5106216,MT,Nova Canaã do Norte,5,Nova Canaã do Norte,-10.6311042290192,-55.7148773060438
"Colorado do Norte Nova Canaa do Norte ",5106216,MT,Nova Canaã do Norte,10,Colorado do Norte,-10.6311042290192,-55.7148773060438
"Ouro Branco Nova Canaa do Norte ",5106216,MT,Nova Canaã do Norte,15,Ouro Branco,-10.6311042290192,-55.7148773060438
Nova Guarita,5108808,MT,Nova Guarita,5,Nova Guarita,-10.3088464293765,-55.4030701389659
Nova Lacerda,5106182,MT,Nova Lacerda,5,Nova Lacerda,-14.4697889940042,-59.5903305027945
Nova Marilandia,5108857,MT,Nova Marilândia,5,Nova Marilândia,-14.3624512717366,-56.9731767858961
Nova Maringa,5108907,MT,Nova Maringá,5,Nova Maringá,-13.0114269541347,-57.0985516651799
Nova Monte Verde,5108956,MT,Nova Monte Verde,5,Nova Monte Verde,-9.97261692693499,-57.4723693069132
Nova Mutum,5106224,MT,Nova Mutum,5,Nova Mutum,-13.832725692724,-56.1100052480978
Nova Nazare,5106174,MT,Nova Nazaré,5,Nova Nazaré,-13.9878672734426,-51.7974342175117
Nova Olimpia,5106232,MT,Nova Olímpia,5,Nova Olímpia,-23.4711009791015,-53.0912329510219
Nova Santa Helena,5106190,MT,Nova Santa Helena,5,Nova Santa Helena,-10.8509999759112,-55.1836857411212
Nova Ubirata,5106240,MT,Nova Ubiratã,5,Nova Ubiratã,-13.0338277159556,-55.273213318984
"Entre Rios Nova Ubirata ",5106240,MT,Nova Ubiratã,10,Entre Rios,-13.0338277159556,-55.273213318984
"Novo Mato Grosso Nova Ubirata ",5106240,MT,Nova Ubiratã,15,Novo Mato Grosso,-13.0338277159556,-55.273213318984
"Parque Agua Limpa Nova Ubirata ",5106240,MT,Nova Ubiratã,17,Parque Água Limpa,-13.0338277159556,-55.273213318984
"Piratininga Nova Ubirata ",5106240,MT,Nova Ubiratã,20,Piratininga,-13.0338277159556,-55.273213318984
"Santa Terezinha do Rio Ferro Nova Ubirata ",5106240,MT,Nova Ubiratã,26,Santa Terezinha do Rio Ferro,-13.0338277159556,-55.273213318984
"Santo Antônio do Rio Bonito Nova Ubirata ",5106240,MT,Nova Ubiratã,30,Santo Antônio do Rio Bonito,-13.0338277159556,-55.273213318984
Nova Xavantina,5106257,MT,Nova Xavantina,5,Nova Xavantina,-14.669179516314,-52.3611926726195
"Uniao do Leste Nova Xavantina ",5106257,MT,Nova Xavantina,25,União do Leste,-14.669179516314,-52.3611926726195
Novo Horizonte do Norte,5106273,MT,Novo Horizonte do Norte,5,Novo Horizonte do Norte,-11.3876347793611,-57.3174751138237
Novo Mundo,5106265,MT,Novo Mundo,5,Novo Mundo,-9.97710919449313,-55.1720189315524
Novo Santo Antônio,5106315,MT,Novo Santo Antônio,5,Novo Santo Antônio,-12.2946934832423,-50.9691726452052
Novo São Joaquim,5106281,MT,Novo São Joaquim,5,Novo São Joaquim,-14.8865652627151,-53.0161155129018
"Itaquere Novo São Joaquim ",5106281,MT,Novo São Joaquim,15,Itaquerê,-14.8865652627151,-53.0161155129018
Paranaita,5106299,MT,Paranaíta,5,Paranaíta,-9.66965549852606,-56.4788997201888
Paranatinga,5106307,MT,Paranatinga,5,Paranatinga,-14.4276984800989,-54.0540919919065
Pedra Preta,5106372,MT,Pedra Preta,5,Pedra Preta,-16.6222104158826,-54.4713956382101
"São José do Planalto Pedra Preta ",5106372,MT,Pedra Preta,10,São José do Planalto,-16.6222104158826,-54.4713956382101
Peixoto de Azevedo,5106422,MT,Peixoto de Azevedo,5,Peixoto de Azevedo,-10.2448420827714,-54.9922974013688
Planalto da Serra,5106455,MT,Planalto da Serra,5,Planalto da Serra,-14.6607059394903,-54.7834957522787
Pocone,5106505,MT,Poconé,5,Poconé,-16.2595094669667,-56.626509352735
"Cangas Pocone ",5106505,MT,Poconé,10,Cangas,-16.2595094669667,-56.626509352735
"Fazenda de Cima Pocone ",5106505,MT,Poconé,15,Fazenda de Cima,-16.2595094669667,-56.626509352735
Pontal do Araguaia,5106653,MT,Pontal do Araguaia,5,Pontal do Araguaia,-15.9024713438393,-52.2585111119354
Ponte Branca,5106703,MT,Ponte Branca,5,Ponte Branca,-16.767648010989,-52.8357757281924
Pontes e Lacerda,5106752,MT,Pontes e Lacerda,5,Pontes e Lacerda,-15.22972757111,-59.3380018443657
Porto Alegre do Norte,5106778,MT,Porto Alegre do Norte,5,Porto Alegre do Norte,-10.8775484769153,-51.6308798239408
Porto dos Gauchos,5106802,MT,Porto dos Gaúchos,5,Porto dos Gaúchos,-11.5338400294576,-57.4083538380051
Porto Esperidiao,5106828,MT,Porto Esperidião,5,Porto Esperidião,-15.8576348619178,-58.4692987422521
Porto Estrela,5106851,MT,Porto Estrela,5,Porto Estrela,-15.3313363060043,-57.2013572999111
Poxoreo,5107008,MT,Poxoréo,5,Poxoréo,-15.818135556981,-54.4007326559538
Alto Coite Poxoreo,5107008,MT,Poxoréo,10,Alto Coité,-15.818135556981,-54.4007326559538
"Jarudore Poxoreo ",5107008,MT,Poxoréo,15,Jarudore,-15.818135556981,-54.4007326559538
"Paraiso do Leste Poxoreo ",5107008,MT,Poxoréo,20,Paraíso do Leste,-15.818135556981,-54.4007326559538
Primavera do Leste,5107040,MT,Primavera do Leste,5,Primavera do Leste,-15.5522935931141,-54.3000532591227
Querencia,5107065,MT,Querência,5,Querência,-12.5922996263044,-52.2098919155942
"Coutinho Uniao Querencia ",5107065,MT,Querência,15,Coutinho União,-12.5922996263044,-52.2098919155942
Reserva do Cabacal,5107156,MT,Reserva do Cabaçal,5,Reserva do Cabaçal,-15.1224095311857,-58.3853645299516
Ribeirão Cascalheira,5107180,MT,Ribeirão Cascalheira,5,Ribeirão Cascalheira,-12.9320485634907,-51.8333633451013
Ribeirãozinho,5107198,MT,Ribeirãozinho,5,Ribeirãozinho,-16.48652591368,-52.6954417282626
Rio Branco,5107206,MT,Rio Branco,5,Rio Branco,-9.97829875272498,-67.8105287004235
Rondolandia,5107578,MT,Rondolândia,5,Rondolândia,-10.8443019740102,-61.4596781719947
Rondonopolis,5107602,MT,Rondonópolis,5,Rondonópolis,-16.4701628734998,-54.6335870401784
"Anhumas Rondonopolis ",5107602,MT,Rondonópolis,10,Anhumas,-16.4701628734998,-54.6335870401784
"Nova Galileia Rondonopolis ",5107602,MT,Rondonópolis,15,Nova Galiléia,-16.4701628734998,-54.6335870401784
"Boa Vista Rondonopolis ",5107602,MT,Rondonópolis,20,Boa Vista,-16.4701628734998,-54.6335870401784
"Vila Operaria Rondonopolis ",5107602,MT,Rondonópolis,30,Vila Operária,-16.4701628734998,-54.6335870401784
Rosario Oeste,5107701,MT,Rosário Oeste,5,Rosário Oeste,-14.8264275714772,-56.4282932054054
"Arruda Rosario Oeste ",5107701,MT,Rosário Oeste,10,Arruda,-14.8264275714772,-56.4282932054054
Bauxi Rosario Oeste,5107701,MT,Rosário Oeste,15,Bauxi,-14.8264275714772,-56.4282932054054
"Marzagao Rosario Oeste ",5107701,MT,Rosário Oeste,20,Marzagão,-14.8264275714772,-56.4282932054054
Salto do Ceu,5107750,MT,Salto do Céu,5,Salto do Céu,-15.1358245747687,-58.1267518070165
"Cristinopolis Salto do Ceu ",5107750,MT,Salto do Céu,10,Cristinópolis,-15.1358245747687,-58.1267518070165
"Vila Progresso Salto do Ceu ",5107750,MT,Salto do Céu,15,Vila Progresso,-15.1358245747687,-58.1267518070165
Santa Carmem,5107248,MT,Santa Carmem,5,Santa Carmem,-11.9696855569233,-55.2822227065053
Santa Cruz do Xingu,5107743,MT,Santa Cruz do Xingu,5,Santa Cruz do Xingu,-10.1524495036333,-52.3986159655702
Santa Rita do Trivelato,5107768,MT,Santa Rita do Trivelato,5,Santa Rita do Trivelato,-13.8161897319564,-55.2776928814179
Santa Terezinha,5107776,MT,Santa Terezinha,5,Santa Terezinha,-10.4661116195783,-50.5062664379029
Santo Afonso,5107263,MT,Santo Afonso,5,Santo Afonso,-14.4907768196978,-57.0005036374709
Santo Antônio do Leste,5107792,MT,Santo Antônio do Leste,5,Santo Antônio do Leste,-14.8008133965517,-53.6117238521722
Santo Antônio do Leverger,5107800,MT,Santo Antônio do Leverger,5,Santo Antônio do Leverger,-15.8691790439575,-56.0941622007565
"Engenho Velho Santo Antônio do Leverger ",5107800,MT,Santo Antônio do Leverger,10,Engenho Velho,-15.8691790439575,-56.0941622007565
"Mimoso Santo Antônio do Leverger ",5107800,MT,Santo Antônio do Leverger,15,Mimoso,-15.8691790439575,-56.0941622007565
"Caite Santo Antônio do Leverger ",5107800,MT,Santo Antônio do Leverger,17,Caité,-15.8691790439575,-56.0941622007565
"Varginha Santo Antônio do Leverger ",5107800,MT,Santo Antônio do Leverger,25,Varginha,-15.8691790439575,-56.0941622007565
São Felix do Araguaia,5107859,MT,São Félix do Araguaia,5,São Félix do Araguaia,-11.6160823259387,-50.6619863699344
"Espigao do Leste São Felix do Araguaia ",5107859,MT,São Félix do Araguaia,15,Espigão do Leste,-11.6160823259387,-50.6619863699344
São José do Povo,5107297,MT,São José do Povo,5,São José do Povo,-16.4663303087874,-54.2562463683381
"Nova Catanduva São José do Povo ",5107297,MT,São José do Povo,15,Nova Catanduva,-16.4663303087874,-54.2562463683381
São José do Rio Claro,5107305,MT,São José do Rio Claro,5,São José do Rio Claro,-13.4520683374105,-56.7215837606849
São José do Xingu,5107354,MT,São José do Xingu,5,São José do Xingu,-10.8002641630326,-52.7397936398726
"Santo Antônio do Fontoura São José do Xingu ",5107354,MT,São José do Xingu,25,Santo Antônio do Fontoura,-10.8002641630326,-52.7397936398726
São José dos Quatro Marcos,5107107,MT,São José dos Quatro Marcos,5,São José dos Quatro Marcos,-15.6271057366723,-58.176505937373
"Santa Fe São José dos Quatro Marcos ",5107107,MT,São José dos Quatro Marcos,10,Santa Fé,-15.6271057366723,-58.176505937373
São Pedro da Cipa,5107404,MT,São Pedro da Cipa,5,São Pedro da Cipa,-16.002708520526,-54.9189931830667
Sapezal,5107875,MT,Sapezal,5,Sapezal,-13.5381953534711,-58.8121380141755
Serra Nova Dourada,5107883,MT,Serra Nova Dourada,5,Serra Nova Dourada,-12.089271838886,-51.3995934077539
Sinop,5107909,MT,Sinop,5,Sinop,-11.8580053080776,-55.5009220023868
