name,ibge_code,state,capital,category_number,label_name,latitude,longitude
Itabuna,2914802,BA,Itabuna,5,Itabuna,-14.789039548603,-39.2731089520081
Itacare,2914901,BA,Itacaré,5,Itacaré,-14.278249285587,-38.9948415531018
"Taboquinhas Itacare ",2914901,BA,Itacaré,10,Taboquinhas,-14.278249285587,-38.9948415531018
Itaete,2915007,BA,Itaeté,5,Itaeté,-12.9820339945038,-40.9634187749058
Itagi,2915106,BA,Itagi,5,Itagi,-14.1617937177936,-40.0136249931013
Itagiba,2915205,BA,Itagibá,5,Itagibá,-14.286514167771,-39.8485155565573
"Japomirim Itagiba ",2915205,BA,Itagibá,10,Japomirim,-14.286514167771,-39.8485155565573
Itagimirim,2915304,BA,Itagimirim,5,Itagimirim,-16.08814327593,-39.61519181091
Itaguacu da Bahia,2915353,BA,Itaguaçu da Bahia,5,Itaguaçu da Bahia,-11.0087222103694,-42.4011571242595
Itaju do Colônia,2915403,BA,Itaju do Colônia,5,Itaju do Colônia,-15.1401935524042,-39.7247246149297
"Palmira Itaju do Colônia ",2915403,BA,Itaju do Colônia,20,Palmira,-15.1401935524042,-39.7247246149297
Itajuipe,2915502,BA,Itajuípe,5,Itajuípe,-14.6780189897835,-39.3817881541009
Bandeira do Almada Itajuipe,2915502,BA,Itajuípe,10,Bandeira do Almada,-14.6780189897835,-39.3817881541009
Itamaraju,2915601,BA,Itamaraju,5,Itamaraju,-17.0423375996661,-39.5330398845548
Itamari,2915700,BA,Itamari,5,Itamari,-13.774836755857,-39.6763483469467
Itambe,2915809,BA,Itambé,5,Itambé,-15.2480191939772,-40.6240417223752
"Catolezinho Itambe ",2915809,BA,Itambé,10,Catolezinho,-15.2480191939772,-40.6240417223752
"São José do Colônia Itambe ",2915809,BA,Itambé,15,São José do Colônia,-15.2480191939772,-40.6240417223752
Itanagra,2915908,BA,Itanagra,5,Itanagra,-12.268163143855,-38.0381809411938
Itanhém,2916005,BA,Itanhém,5,Itanhém,-17.1663329036881,-40.3270486489757
"Batinga Itanhém ",2916005,BA,Itanhém,10,Batinga,-17.1663329036881,-40.3270486489757
"Ibiraja Itanhém ",2916005,BA,Itanhém,15,Ibirajá,-17.1663329036881,-40.3270486489757
Itaparica,2916104,BA,Itaparica,5,Itaparica,-12.8814890528205,-38.6840303112952
Itape,2916203,BA,Itapé,5,Itapé,-14.894807960836,-39.429962728368
Itapebi,2916302,BA,Itapebi,5,Itapebi,-15.9721666550673,-39.5285413926178
"Caiubi Itapebi ",2916302,BA,Itapebi,10,Caiubi,-15.9721666550673,-39.5285413926178
Itapetinga,2916401,BA,Itapetinga,5,Itapetinga,-15.246167188692,-40.2473809072369
Bandeira do Colônia Itapetinga,2916401,BA,Itapetinga,10,Bandeira do Colônia,-15.246167188692,-40.2473809072369
Itapicuru,2916500,BA,Itapicuru,5,Itapicuru,-11.3109527005757,-38.218612375549
"Sambaiba Itapicuru ",2916500,BA,Itapicuru,10,Sambaíba,-11.3109527005757,-38.218612375549
Itapitanga,2916609,BA,Itapitanga,5,Itapitanga,-14.4211947386928,-39.5663618837119
Itaquara,2916708,BA,Itaquara,5,Itaquara,-13.4464090027676,-39.9382435936366
Itarantim,2916807,BA,Itarantim,5,Itarantim,-15.6578300416217,-40.0615452743889
"Ribeirão do Salto Itarantim ",2916807,BA,Itarantim,10,Ribeirão do Salto,-15.6578300416217,-40.0615452743889
Itatim,2916856,BA,Itatim,5,Itatim,-12.7092465330848,-39.7037746062264
Itirucu,2916906,BA,Itiruçu,5,Itiruçu,-13.5323986079019,-40.1461722976579
Itiuba,2917003,BA,Itiúba,5,Itiúba,-10.6919012256505,-39.8532769742179
Itororo,2917102,BA,Itororó,5,Itororó,-15.1190373140262,-40.0717033442151
"Itati Itororo ",2917102,BA,Itororó,10,Itati,-15.1190373140262,-40.0717033442151
"Rio do Meio Itororo ",2917102,BA,Itororó,15,Rio do Meio,-15.1190373140262,-40.0717033442151
Ituacu,2917201,BA,Ituaçu,5,Ituaçu,-13.807407146168,-41.3109815271264
"Tranqueiras Ituacu ",2917201,BA,Ituaçu,30,Tranqueiras,-13.807407146168,-41.3109815271264
Itubera,2917300,BA,Ituberá,5,Ituberá,-13.7361569056683,-39.149042491857
Iuiu,2917334,BA,Iuiú,5,Iuiú,-14.4121460364229,-43.556402615529
Jaborandi,2917359,BA,Jaborandi,5,Jaborandi,-13.6259340019621,-44.4659699896562
Jacaraci,2917409,BA,Jacaraci,5,Jacaraci,-14.8491905702097,-42.4306087705946
"Irundiara Jacaraci ",2917409,BA,Jacaraci,10,Irundiara,-14.8491905702097,-42.4306087705946
"Paiol Jacaraci ",2917409,BA,Jacaraci,15,Paiol,-14.8491905702097,-42.4306087705946
Jacobina,2917508,BA,Jacobina,5,Jacobina,-11.1850621601419,-40.5130176278701
"Catinga do Moura Jacobina ",2917508,BA,Jacobina,10,Catinga do Moura,-11.1850621601419,-40.5130176278701
"Itaitu Jacobina ",2917508,BA,Jacobina,15,Itaitu,-11.1850621601419,-40.5130176278701
"Itapeipu Jacobina ",2917508,BA,Jacobina,20,Itapeipu,-11.1850621601419,-40.5130176278701
"Junco Jacobina ",2917508,BA,Jacobina,26,Junco,-11.1850621601419,-40.5130176278701
Jaguaquara,2917607,BA,Jaguaquara,5,Jaguaquara,-13.530698630843,-39.9702551831643
"Ipiuna Jaguaquara ",2917607,BA,Jaguaquara,15,Ipiúna,-13.530698630843,-39.9702551831643
Jaguarari,2917706,BA,Jaguarari,5,Jaguarari,-10.2628542593016,-40.1936114661932
"Pilar Jaguarari ",2917706,BA,Jaguarari,8,Pilar,-10.2628542593016,-40.1936114661932
"Juacema Jaguarari ",2917706,BA,Jaguarari,10,Juacema,-10.2628542593016,-40.1936114661932
Jaguaripe,2917805,BA,Jaguaripe,5,Jaguaripe,-13.1150638883823,-38.8914186277088
"Camassandi Jaguaripe ",2917805,BA,Jaguaripe,10,Camassandi,-13.1150638883823,-38.8914186277088
"Cunhangi Jaguaripe ",2917805,BA,Jaguaripe,15,Cunhangi,-13.1150638883823,-38.8914186277088
"Jacuruna Jaguaripe ",2917805,BA,Jaguaripe,20,Jacuruna,-13.1150638883823,-38.8914186277088
"Pirajuia Jaguaripe ",2917805,BA,Jaguaripe,26,Pirajuia,-13.1150638883823,-38.8914186277088
Jandaíra,2917904,BA,Jandaíra,5,Jandaíra,-11.5657484739409,-37.7868684912297
Abadia Jandaíra,2917904,BA,Jandaíra,10,Abadia,-11.5657484739409,-37.7868684912297
"Itanhi Jandaíra ",2917904,BA,Jandaíra,15,Itanhi,-11.5657484739409,-37.7868684912297
"Mangue Seco Jandaíra ",2917904,BA,Jandaíra,20,Mangue Seco,-11.5657484739409,-37.7868684912297
Jequie,2918001,BA,Jequié,5,Jequié,-13.8556640076641,-40.0886073274763
Jeremoabo,2918100,BA,Jeremoabo,5,Jeremoabo,-10.0622424076243,-38.3518191467426
"Canche Jeremoabo ",2918100,BA,Jeremoabo,10,Canché,-10.0622424076243,-38.3518191467426
Jiquirica,2918209,BA,Jiquiriçá,5,Jiquiriçá,-13.2523063492574,-39.5765017781122
Jitauna,2918308,BA,Jitaúna,5,Jitaúna,-14.0174286979097,-39.8896321766671
João Dourado,2918357,BA,João Dourado,5,João Dourado,-11.3464052247312,-41.6599891797839
Juazeiro,2918407,BA,Juazeiro,5,Juazeiro,-9.41071709622786,-40.5035521594434
Jucuruçu,2918456,BA,Jucuruçu,5,Jucuruçu,-16.8445161458114,-40.158812629938
Jussara,2918506,BA,Jussara,5,Jussara,-11.0545549483525,-41.9797319275478
"Queimada Nova Jussara ",2918506,BA,Jussara,7,Queimada Nova,-11.0545549483525,-41.9797319275478
"Recife Jussara ",2918506,BA,Jussara,10,Recife,-11.0545549483525,-41.9797319275478
Jussari,2918555,BA,Jussari,5,Jussari,-15.1904562989287,-39.4949398662896
Jussiape,2918605,BA,Jussiape,5,Jussiape,-13.5129503420972,-41.5901420145899
"Caraguatai Jussiape ",2918605,BA,Jussiape,10,Caraguataí,-13.5129503420972,-41.5901420145899
Lafaiete Coutinho,2918704,BA,Lafaiete Coutinho,5,Lafaiete Coutinho,-13.6529994248073,-40.2106058828047
Lagoa Real,2918753,BA,Lagoa Real,5,Lagoa Real,-14.030028985633,-42.1457118363755
Laje,2918803,BA,Laje,5,Laje,-13.1796486824668,-39.427552152912
"Capão Laje ",2918803,BA,Laje,10,Capão,-13.1796486824668,-39.427552152912
"Engenheiro Pontes Laje ",2918803,BA,Laje,15,Engenheiro Pontes,-13.1796486824668,-39.427552152912
Lajedao,2918902,BA,Lajedão,5,Lajedão,-17.6121309379681,-40.3458465320806
Lajedinho,2919009,BA,Lajedinho,5,Lajedinho,-12.3603741929439,-40.903709970347
Lajedo do Tabocal,2919058,BA,Lajedo do Tabocal,5,Lajedo do Tabocal,-13.4725200035757,-40.2252295031908
Lamarao,2919108,BA,Lamarão,5,Lamarão,-11.7915777403757,-38.8929803339265
Lapao,2919157,BA,Lapão,5,Lapão,-11.3801390539198,-41.8319086533875
Lauro de Freitas,2919207,BA,Lauro de Freitas,5,Lauro de Freitas,-12.8967176089245,-38.3234616102514
Lencois,2919306,BA,Lençóis,5,Lençóis,-12.5640631156412,-41.3940311361177
"Afranio Peixoto Lencois ",2919306,BA,Lençóis,10,Afrânio Peixoto,-12.5640631156412,-41.3940311361177
"Coronel Octaviano Alves Lencois ",2919306,BA,Lençóis,15,Coronel Octaviano Alves,-12.5640631156412,-41.3940311361177
Licinio de Almeida,2919405,BA,Licínio de Almeida,5,Licínio de Almeida,-14.6758660767898,-42.5026836358801
"Tauape Licinio de Almeida ",2919405,BA,Licínio de Almeida,10,Tauape,-14.6758660767898,-42.5026836358801
Livramento de Nossa Senhora,2919504,BA,Livramento de Nossa Senhora,5,Livramento de Nossa Senhora,-13.6495009052305,-41.8403872818085
"Iguatemi Livramento de Nossa Senhora ",2919504,BA,Livramento de Nossa Senhora,10,Iguatemi,-13.6495009052305,-41.8403872818085
"Itanage Livramento de Nossa Senhora ",2919504,BA,Livramento de Nossa Senhora,15,Itanagé,-13.6495009052305,-41.8403872818085
"São Timoteo Livramento de Nossa Senhora ",2919504,BA,Livramento de Nossa Senhora,20,São Timóteo,-13.6495009052305,-41.8403872818085
Luís Eduardo Magalhães,2919553,BA,Luís Eduardo Magalhães,5,Luís Eduardo Magalhães,-12.0783722561969,-45.8004644064563
Macajuba,2919603,BA,Macajuba,5,Macajuba,-12.1413926805595,-40.3651796434378
"Nova Cruz Macajuba ",2919603,BA,Macajuba,21,Nova Cruz,-12.1413926805595,-40.3651796434378
"Santa Luzia Macajuba ",2919603,BA,Macajuba,26,Santa Luzia,-12.1413926805595,-40.3651796434378
Macarani,2919702,BA,Macarani,5,Macarani,-15.5673161525245,-40.4220441103433
Macaubas,2919801,BA,Macaúbas,5,Macaúbas,-13.0236716698562,-42.6946657468879
"Canatiba Macaubas ",2919801,BA,Macaúbas,10,Canatiba,-13.0236716698562,-42.6946657468879
"Lagoa Clara Macaubas ",2919801,BA,Macaúbas,15,Lagoa Clara,-13.0236716698562,-42.6946657468879
Macurure,2919900,BA,Macururé,5,Macururé,-9.1747059108515,-39.0595150265112
Madre de Deus,2919926,BA,Madre de Deus,5,Madre de Deus,-12.7403126545334,-38.6027685669092
Maetinga,2919959,BA,Maetinga,5,Maetinga,-14.6612663590578,-41.4836566953217
Maiquinique,2920007,BA,Maiquinique,5,Maiquinique,-15.6197717025776,-40.2605151185559
Mairi,2920106,BA,Mairi,5,Mairi,-11.7111106230505,-40.1497825191557
"Angico Mairi ",2920106,BA,Mairi,10,Angico,-11.7111106230505,-40.1497825191557
Malhada,2920205,BA,Malhada,5,Malhada,-14.3403832840842,-43.7716203176702
"Canabrava Malhada ",2920205,BA,Malhada,10,Canabrava,-14.3403832840842,-43.7716203176702
"Parateca Malhada ",2920205,BA,Malhada,15,Parateca,-14.3403832840842,-43.7716203176702
Malhada de Pedras,2920304,BA,Malhada de Pedras,5,Malhada de Pedras,-14.3779454038321,-41.8786983400613
Manoel Vitorino,2920403,BA,Manoel Vitorino,5,Manoel Vitorino,-14.1459322060189,-40.2420162476621
"Catingal Manoel Vitorino ",2920403,BA,Manoel Vitorino,10,Catingal,-14.1459322060189,-40.2420162476621
Mansidao,2920452,BA,Mansidão,5,Mansidão,-10.715828960029,-44.0364854095632
"Aroeiras Mansidao ",2920452,BA,Mansidão,10,Aroeiras,-10.715828960029,-44.0364854095632
Maracás,2920502,BA,Maracás,5,Maracás,-13.4376744923124,-40.4312875473779
Maragogipe,2920601,BA,Maragogipe,5,Maragogipe,-12.7751199192363,-38.9188814371553
"Coqueiros Maragogipe ",2920601,BA,Maragogipe,10,Coqueiros,-12.7751199192363,-38.9188814371553
"Guai Maragogipe ",2920601,BA,Maragogipe,15,Guaí,-12.7751199192363,-38.9188814371553
"Guapira Maragogipe ",2920601,BA,Maragogipe,20,Guapira,-12.7751199192363,-38.9188814371553
"Nage Maragogipe ",2920601,BA,Maragogipe,25,Nagé,-12.7751199192363,-38.9188814371553
"São Roque do Paraguacu Maragogipe ",2920601,BA,Maragogipe,30,São Roque do Paraguaçu,-12.7751199192363,-38.9188814371553
Marau,2920700,BA,Maraú,5,Maraú,-28.4484539272764,-52.1967769340001
"Ibiacu Marau ",2920700,BA,Maraú,10,Ibiaçu,-28.4484539272764,-52.1967769340001
"Piabanha Marau ",2920700,BA,Maraú,15,Piabanha,-28.4484539272764,-52.1967769340001
Marcionilio Souza,2920809,BA,Marcionílio Souza,5,Marcionílio Souza,-13.0035103723106,-40.5345299893202
"Juraci Marcionilio Souza ",2920809,BA,Marcionílio Souza,10,Juraci,-13.0035103723106,-40.5345299893202
Mascote,2920908,BA,Mascote,5,Mascote,-15.5659880327486,-39.3024004527217
"Pimenta Mascote ",2920908,BA,Mascote,11,Pimenta,-15.5659880327486,-39.3024004527217
"São João do Paraiso Mascote ",2920908,BA,Mascote,16,São João do Paraíso,-15.5659880327486,-39.3024004527217
"Teixeira do Progresso Mascote ",2920908,BA,Mascote,25,Teixeira do Progresso,-15.5659880327486,-39.3024004527217
Mata de São João,2921005,BA,Mata de São João,5,Mata de São João,-12.5299707907046,-38.2972993248088
"Acu da Torre Mata de São João ",2921005,BA,Mata de São João,10,Açu da Torre,-12.5299707907046,-38.2972993248088
Amado Bahia Mata de São João,2921005,BA,Mata de São João,15,Amado Bahia,-12.5299707907046,-38.2972993248088
Matina,2921054,BA,Matina,5,Matina,-13.9126360110704,-42.8429324443126
Medeiros Neto,2921104,BA,Medeiros Neto,5,Medeiros Neto,-17.370409482092,-40.220174208006
"Itupeva Medeiros Neto ",2921104,BA,Medeiros Neto,10,Itupeva,-17.370409482092,-40.220174208006
"Nova Lidice Medeiros Neto ",2921104,BA,Medeiros Neto,15,Nova Lídice,-17.370409482092,-40.220174208006
Miguel 2921203,,Miguel 05,Miguel -11.4283442062266,-40.5960696127369,,,
"Itapura Miguel Calmon ",2921203,BA,Miguel 10,Itapura,-11.4283442062266,-40.5960696127369,
"Tapiranga Miguel Calmon ",2921203,BA,Miguel 15,Tapiranga,-11.4283442062266,-40.5960696127369,
Milagres,2921302,BA,Milagres,5,Milagres,-12.8705749151395,-39.8591271004733
"Tartaruga Milagres ",2921302,BA,Milagres,10,Tartaruga,-12.8705749151395,-39.8591271004733
Mirangaba,2921401,BA,Mirangaba,5,Mirangaba,-10.9561172849444,-40.5747927022127
"Nuguacu Mirangaba ",2921401,BA,Mirangaba,10,Nuguaçu,-10.9561172849444,-40.5747927022127
"Canabrava Mirangaba ",2921401,BA,Mirangaba,13,Canabrava,-10.9561172849444,-40.5747927022127
"Taquarandi Mirangaba ",2921401,BA,Mirangaba,15,Taquarandi,-10.9561172849444,-40.5747927022127
Mirante,2921450,BA,Mirante,5,Mirante,-14.2398179211321,-40.7735665979009
Monte Santo,2921500,BA,Monte Santo,5,Monte Santo,-10.440157740658,-39.3327059520687
Morpara,2921609,BA,Morpará,5,Morpará,-11.5580425446035,-43.2779134070032
"Quixaba Morpara ",2921609,BA,Morpará,10,Quixaba,-11.5580425446035,-43.2779134070032
Morro do Chapéu,2921708,BA,Morro do Chapéu,5,Morro do Chapéu,-11.5501261105049,-41.1590965077636
"Camirim Morro do Chapéu ",2921708,BA,Morro do Chapéu,10,Camirim,-11.5501261105049,-41.1590965077636
"Dias Coelho Morro do Chapéu ",2921708,BA,Morro do Chapéu,15,Dias Coelho,-11.5501261105049,-41.1590965077636
"Duas Barras do Morro Morro do Chapéu ",2921708,BA,Morro do Chapéu,20,Duas Barras do Morro,-11.5501261105049,-41.1590965077636
"Ico Morro do Chapéu ",2921708,BA,Morro do Chapéu,22,Icó,-11.5501261105049,-41.1590965077636
"Tamboril Morro do Chapéu ",2921708,BA,Morro do Chapéu,24,Tamboril,-11.5501261105049,-41.1590965077636
"Ventura Morro do Chapéu ",2921708,BA,Morro do Chapéu,30,Ventura,-11.5501261105049,-41.1590965077636
Mortugaba,2921807,BA,Mortugaba,5,Mortugaba,-15.0164072903658,-42.3804489223231
Mucugê,2921906,BA,Mucugê,5,Mucugê,-13.0038942044712,-41.3732130118668
"Guine Mucugê ",2921906,BA,Mucugê,10,Guiné,-13.0038942044712,-41.3732130118668
"João Correia Mucugê ",2921906,BA,Mucugê,15,João Correia,-13.0038942044712,-41.3732130118668
Mucuri,2922003,BA,Mucuri,5,Mucuri,-18.0885397388763,-39.5475458898298
"Ibiranhem Mucuri ",2922003,BA,Mucuri,10,Ibiranhém,-18.0885397388763,-39.5475458898298
"Itabata Mucuri ",2922003,BA,Mucuri,12,Itabatã,-18.0885397388763,-39.5475458898298
"Taquarinha Mucuri ",2922003,BA,Mucuri,15,Taquarinha,-18.0885397388763,-39.5475458898298
Mulungu do Morro,2922052,BA,Mulungu do Morro,5,Mulungu do Morro,-11.967220021102,-41.6438000095819
"Canudos Mulungu do Morro ",2922052,BA,Mulungu do Morro,10,Canudos,-11.967220021102,-41.6438000095819
"Varzea do Cerco Mulungu do Morro ",2922052,BA,Mulungu do Morro,15,Várzea do Cerco,-11.967220021102,-41.6438000095819
Mundo Novo,2922102,BA,Mundo Novo,5,Mundo Novo,-11.8647227486239,-40.4714981500981
Alto Bonito Mundo Novo,2922102,BA,Mundo Novo,10,Alto Bonito,-11.8647227486239,-40.4714981500981
"Ibiapora Mundo Novo ",2922102,BA,Mundo Novo,15,Ibiaporã,-11.8647227486239,-40.4714981500981
"Indai Mundo Novo ",2922102,BA,Mundo Novo,20,Indaí,-11.8647227486239,-40.4714981500981
Muniz Ferreira,2922201,BA,Muniz Ferreira,5,Muniz Ferreira,-12.9973037019252,-39.1129817012099
"Onha Muniz Ferreira ",2922201,BA,Muniz Ferreira,10,Onha,-12.9973037019252,-39.1129817012099
Muquem de São Francisco,2922250,BA,Muquém de São Francisco,5,Muquém de São Francisco,-12.06826126493,-43.551859915059
Muritiba,2922300,BA,Muritiba,5,Muritiba,-12.6233724415369,-38.9886888174458
"Itapora Muritiba ",2922300,BA,Muritiba,20,Itaporã,-12.6233724415369,-38.9886888174458
Mutuipe,2922409,BA,Mutuípe,5,Mutuípe,-13.2293733236817,-39.5041638520156
Nazare,2922508,BA,Nazaré,5,Nazaré,-13.0351482201812,-39.0106225828794
Nilo Pecanha,2922607,BA,Nilo Peçanha,5,Nilo Peçanha,-13.6044944204415,-39.1129855090732
Nordestina,2922656,BA,Nordestina,5,Nordestina,-10.8320535248462,-39.4291308507325
Nova Canaa,2922706,BA,Nova Canaã,5,Nova Canaã,-14.7935980876719,-40.145174652014
"Itajai Nova Canaa ",2922706,BA,Nova Canaã,10,Itajaí,-14.7935980876719,-40.145174652014
Nova Fátima,2922730,BA,Nova Fátima,5,Nova Fátima,-23.4323585708965,-50.5623142175567
Nova Ibia,2922755,BA,Nova Ibiá,5,Nova Ibiá,-13.8099073660338,-39.6256860494916
Nova Itarana,2922805,BA,Nova Itarana,5,Nova Itarana,-13.0330498856442,-40.0692497332534
Nova Redencao,2922854,BA,Nova Redenção,5,Nova Redenção,-12.8188675675112,-41.0688595103445
Nova Soure,2922904,BA,Nova Soure,5,Nova Soure,-11.2380081972295,-38.4846139269682
Nova Vicosa,2923001,BA,Nova Viçosa,5,Nova Viçosa,-17.8933917821788,-39.3720115380737
"Argolo Nova Vicosa ",2923001,BA,Nova Viçosa,10,Argolo,-17.8933917821788,-39.3720115380737
"Helvecia Nova Vicosa ",2923001,BA,Nova Viçosa,15,Helvécia,-17.8933917821788,-39.3720115380737
"Posto da Mata Nova Vicosa ",2923001,BA,Nova Viçosa,25,Posto da Mata,-17.8933917821788,-39.3720115380737
Novo Horizonte,2923035,BA,Novo Horizonte,5,Novo Horizonte,-12.8019973640359,-42.167788448517
"Brejo Luiza de Brito Novo Horizonte ",2923035,BA,Novo Horizonte,10,Brejo Luiza de Brito,-12.8019973640359,-42.167788448517
"Remédios Novo Horizonte ",2923035,BA,Novo Horizonte,15,Remédios,-12.8019973640359,-42.167788448517
Novo Triunfo,2923050,BA,Novo Triunfo,5,Novo Triunfo,-10.342018230888,-38.4155813480126
Olindina,2923100,BA,Olindina,5,Olindina,-11.3583061402444,-38.3310801960897
Oliveira dos Brejinhos,2923209,BA,Oliveira dos Brejinhos,5,Oliveira dos Brejinhos,-12.3205889500424,-42.897019768671
Bom Sossego Oliveira dos Brejinhos,2923209,BA,Oliveira dos Brejinhos,10,Bom Sossego,-12.3205889500424,-42.897019768671
"Ipucaba Oliveira dos Brejinhos ",2923209,BA,Oliveira dos Brejinhos,15,Ipuçaba,-12.3205889500424,-42.897019768671
Ouricangas,2923308,BA,Ouriçangas,5,Ouriçangas,-12.0068519179474,-38.6284167702128
Ourolandia,2923357,BA,Ourolândia,5,Ourolândia,-10.9646176504278,-41.0818117290063
Palmas de Monte Alto,2923407,BA,Palmas de Monte Alto,5,Palmas de Monte Alto,-14.257350994356,-43.1705121315164
"Espraiado Palmas de Monte Alto ",2923407,BA,Palmas de Monte Alto,15,Espraiado,-14.257350994356,-43.1705121315164
"Pinga Fogo Palmas de Monte Alto ",2923407,BA,Palmas de Monte Alto,20,Pinga Fogo,-14.257350994356,-43.1705121315164
"Rancho das Maes Palmas de Monte Alto ",2923407,BA,Palmas de Monte Alto,25,Rancho das Mães,-14.257350994356,-43.1705121315164
Palmeiras,2923506,BA,Palmeiras,5,Palmeiras,-12.5100711046145,-41.5773369327133
"Caete Acu Palmeiras ",2923506,BA,Palmeiras,10,Caeté-Açu,-12.5100711046145,-41.5773369327133
Paramirim,2923605,BA,Paramirim,5,Paramirim,-13.4424266571553,-42.240648777677
"Canabravinha Paramirim ",2923605,BA,Paramirim,10,Canabravinha,-13.4424266571553,-42.240648777677
Paratinga,2923704,BA,Paratinga,5,Paratinga,-12.6906971249291,-43.1820250755777
"Aguas do Paulista Paratinga ",2923704,BA,Paratinga,10,Águas do Paulista,-12.6906971249291,-43.1820250755777
Paripiranga,2923803,BA,Paripiranga,5,Paripiranga,-10.6759923133197,-37.8704477007211
"Conceição de Campinas Paripiranga ",2923803,BA,Paripiranga,10,Conceição de Campinas,-10.6759923133197,-37.8704477007211
Pau Brasil,2923902,BA,Pau Brasil,5,Pau Brasil,-15.4636188168583,-39.6487820361139
Paulo Afonso,2924009,BA,Paulo Afonso,5,Paulo Afonso,-9.40333169737823,-38.2183289682262
Pé de Serra,2924058,BA,Pé de Serra,5,Pé de Serra,-11.8311793085998,-39.6094253290429
Pedrao,2924108,BA,Pedrão,5,Pedrão,-12.1435872038139,-38.6490014216411
Pedro Alexandre,2924207,BA,Pedro Alexandre,5,Pedro Alexandre,-10.010071580454,-37.8992615844143
Piata,2924306,BA,Piatã,5,Piatã,-13.1644568682516,-41.7706230393181
"Cabralia Piata ",2924306,BA,Piatã,10,Cabrália,-13.1644568682516,-41.7706230393181
"Inubia Piata ",2924306,BA,Piatã,15,Inúbia,-13.1644568682516,-41.7706230393181
Pilao Arcado,2924405,BA,Pilão Arcado,5,Pilão Arcado,-9.99777105599991,-42.4847567624654
Baluarte Pilao Arcado,2924405,BA,Pilão Arcado,10,Baluarte,-9.99777105599991,-42.4847567624654
"Brejo da Serra Pilao Arcado ",2924405,BA,Pilão Arcado,15,Brejo da Serra,-9.99777105599991,-42.4847567624654
"Saldanha Pilao Arcado ",2924405,BA,Pilão Arcado,20,Saldanha,-9.99777105599991,-42.4847567624654
Pindai,2924504,BA,Pindaí,5,Pindaí,-14.4899875404939,-42.6870333191128
"Guirapa Pindai ",2924504,BA,Pindaí,10,Guirapá,-14.4899875404939,-42.6870333191128
Pindobacu,2924603,BA,Pindobaçu,5,Pindobaçu,-10.7342066123577,-40.357159193636
Bananeiras Pindobacu,2924603,BA,Pindobaçu,10,Bananeiras,-10.7342066123577,-40.357159193636
"Carnaiba de Baixo Pindobacu ",2924603,BA,Pindobaçu,15,Carnaíba de Baixo,-10.7342066123577,-40.357159193636
"Varzea Grande Pindobacu ",2924603,BA,Pindobaçu,25,Várzea Grande,-10.7342066123577,-40.357159193636
Pintadas,2924652,BA,Pintadas,5,Pintadas,-11.8080365090652,-39.9082386319335
Pirai do Norte,2924678,BA,Piraí do Norte,5,Piraí do Norte,-13.7612250392524,-39.3745221879491
Piripa,2924702,BA,Piripá,5,Piripá,-14.9468709101065,-41.7248658272753
Piritiba,2924801,BA,Piritiba,5,Piritiba,-11.7372340017775,-40.5513277059088
"Franca Piritiba ",2924801,BA,Piritiba,10,França,-11.7372340017775,-40.5513277059088
"Largo Piritiba ",2924801,BA,Piritiba,15,Largo,-11.7372340017775,-40.5513277059088
"Porto Feliz Piritiba ",2924801,BA,Piritiba,25,Porto Feliz,-11.7372340017775,-40.5513277059088
Planaltino,2924900,BA,Planaltino,5,Planaltino,-13.2566087533798,-40.3683973567155
"Ibitiguira Planaltino ",2924900,BA,Planaltino,10,Ibitiguira,-13.2566087533798,-40.3683973567155
"Nova Itaipe Planaltino ",2924900,BA,Planaltino,15,Nova Itaípe,-13.2566087533798,-40.3683973567155
Planalto,2925006,BA,Planalto,5,Planalto,-14.6701699702495,-40.4846403764104
"Lucaia Planalto ",2925006,BA,Planalto,10,Lucaia,-14.6701699702495,-40.4846403764104
Pocoes,2925105,BA,Poções,5,Poções,-14.5223245425648,-40.3651272938438
Pojuca,2925204,BA,Pojuca,5,Pojuca,-12.4292631348677,-38.3271668771048
"Miranga Pojuca ",2925204,BA,Pojuca,10,Miranga,-12.4292631348677,-38.3271668771048
Ponto Novo,2925253,BA,Ponto Novo,5,Ponto Novo,-10.8671478313026,-40.135392845065
Porto Seguro,2925303,BA,Porto Seguro,5,Porto Seguro,-16.4490561793643,-39.0621135238902
"Arraial D Ajuda Porto Seguro ",2925303,BA,Porto Seguro,7,Arraial D'Ajuda,-16.4490561793643,-39.0621135238902
"Caraiva Porto Seguro ",2925303,BA,Porto Seguro,10,Caraiva,-16.4490561793643,-39.0621135238902
"Vale Verde Porto Seguro ",2925303,BA,Porto Seguro,15,Vale Verde,-16.4490561793643,-39.0621135238902
"Trancoso Porto Seguro ",2925303,BA,Porto Seguro,20,Trancoso,-16.4490561793643,-39.0621135238902
Potiragua,2925402,BA,Potiraguá,5,Potiraguá,-15.5924563116907,-39.8756600705601
"Gurupa Mirim Potiragua ",2925402,BA,Potiraguá,10,Gurupá Mirim,-15.5924563116907,-39.8756600705601
Prado,2925501,BA,Prado,5,Prado,-17.3295639893846,-39.229238421169
"Cumuruxatiba Prado ",2925501,BA,Prado,10,Cumuruxatiba,-17.3295639893846,-39.229238421169
Presidente Dutra,2925600,BA,Presidente Dutra,5,Presidente Dutra,-11.296504066349,-41.990930902445
"Campo Formoso Presidente Dutra ",2925600,BA,Presidente Dutra,10,Campo Formoso,-11.296504066349,-41.990930902445
