Pajeu do Piaui;2207355;PI;Pajeú do Piauí;05;Pajeú do Piauí;1058;N;-7.85252009217664;-42.8169360897963
Palmeira do Piaui;2207405;PI;Palmeira do Piauí;05;Palmeira do Piauí;1058;N;-8.72950111876504;-44.2325685791726
Palmeirais;2207504;PI;Palmeirais;05;Palmeirais;1058;N;-5.97979683607055;-43.0618435228749
Paqueta;2207553;PI;Paquetá;05;Paquetá;1058;N;-7.1014662443006;-41.7013852455649
Parnagua;2207603;PI;Parnaguá;05;Parnaguá;1058;N;-10.2171809705429;-44.6343146131202
Parnaíba;2207702;PI;Parnaíba;05;Parnaíba;1058;N;-2.90336014450892;-41.7781705920245
Passagem Franca do Piaui;2207751;PI;Passagem Franca do Piauí;05;Passagem Franca do Piauí;1058;N;-5.85624732031881;-42.44052674629
Patos do Piaui;2207777;PI;Patos do Piauí;05;Patos do Piauí;1058;N;-7.68076393508747;-41.2522813962752
Pau D Arco do Piaui;2207793;PI;Pau D'Arco do Piauí;05;Pau D'Arco do Piauí;1058;N;-5.2539777;-42.3876903
Paulistana;2207801;PI;Paulistana;05;Paulistana;1058;N;-8.14143613489509;-41.1470964851424
Pavussu;2207850;PI;Pavussu;05;Pavussu;1058;N;-7.96428695477047;-43.2217523026137
Pedro II;2207900;PI;Pedro II;05;Pedro II;1058;N;-4.42705526541623;-41.4585599330709
Pedro Laurentino;2207934;PI;Pedro Laurentino;05;Pedro Laurentino;1058;N;-8.06688259438779;-42.2860736700138
Picos;2208007;PI;Picos;05;Picos;1058;N;-7.08137391219936;-41.4688267146679
Pimenteiras;2208106;PI;Pimenteiras;05;Pimenteiras;1058;N;-6.24168840966686;-41.4151586072493
Pio IX;2208205;PI;Pio IX;05;Pio IX;1058;N;-6.83268730124508;-40.6182727863013
Piracuruca;2208304;PI;Piracuruca;05;Piracuruca;1058;N;-3.9292874935799;-41.7090415496498
Piripiri;2208403;PI;Piripiri;05;Piripiri;1058;N;-4.27606869325536;-41.7785048523536
Porto;2208502;PI;Porto;05;Porto;1058;N;-3.89142299503453;-42.7109259993477
Porto Alegre do Piaui;2208551;PI;Porto Alegre do Piauí;05;Porto Alegre do Piauí;1058;N;-6.97172468664628;-44.1948371018939
Prata do Piaui;2208601;PI;Prata do Piauí;05;Prata do Piauí;1058;N;-5.6647976938028;-42.2042236753317
Queimada Nova;2208650;PI;Queimada Nova;05;Queimada Nova;1058;N;-8.5854253469422;-41.4170249221793
Redencao do Gurgueia;2208700;PI;Redenção do Gurguéia;05;Redenção do Gurguéia;1058;N;-8.0276045;-50.0296418255093
Regeneracao;2208809;PI;Regeneração;05;Regeneração;1058;N;-6.24018302114034;-42.6850242313083
Riacho Frio;2208858;PI;Riacho Frio;05;Riacho Frio;1058;N;-10.1287276881395;-44.9525300482529
Ribeira do Piaui;2208874;PI;Ribeira do Piauí;05;Ribeira do Piauí;1058;N;-7.69057550115737;-42.7140434913463
Ribeiro Goncalves;2208908;PI;Ribeiro Gonçalves;05;Ribeiro Gonçalves;1058;N;-7.55803424497219;-45.2456386842602
Rio Grande do Piaui;2209005;PI;Rio Grande do Piauí;05;Rio Grande do Piauí;1058;N;-7.77085711980515;-43.1401827860102
Santa Cruz do Piaui;2209104;PI;Santa Cruz do Piauí;05;Santa Cruz do Piauí;1058;N;-7.17762649610062;-41.7619256890988
Santa Cruz dos Milagres;2209153;PI;Santa Cruz dos Milagres;05;Santa Cruz dos Milagres;1058;N;-5.80812099835306;-41.9584459530597
Santa Filomena;2209203;PI;Santa Filomena;05;Santa Filomena;1058;N;-8.16051116726482;-40.615775185024
Santa Luz;2209302;PI;Santa Luz;05;Santa Luz;1058;N;-8.94462421689483;-44.1295859062574
Santa Rosa do Piaui;2209377;PI;Santa Rosa do Piauí;05;Santa Rosa do Piauí;1058;N;-6.80145505828923;-42.2808138760659
Santana do Piaui;2209351;PI;Santana do Piauí;05;Santana do Piauí;1058;N;-6.94907176392449;-41.5184805579744
Santo Antônio de Lisboa;2209401;PI;Santo Antônio de Lisboa;05;Santo Antônio de Lisboa;1058;N;-6.98184847697697;-41.2337647421245
Santo Antônio dos Milagres;2209450;PI;Santo Antônio dos Milagres;05;Santo Antônio dos Milagres;1058;N;-6.04671759629306;-42.7111968050238
Santo Inacio do Piaui;2209500;PI;Santo Inácio do Piauí;05;Santo Inácio do Piauí;1058;N;-7.42233683737326;-41.9182128600204
São Braz do Piaui;2209559;PI;São Braz do Piauí;05;São Braz do Piauí;1058;N;-9.06256053587373;-42.9990725170726
São Felix do Piaui;2209609;PI;São Félix do Piauí;05;São Félix do Piauí;1058;N;-5.93286766298678;-42.1135025901892
São Francisco de Assis do Piaui;2209658;PI;São Francisco de Assis do Piauí;05;São Francisco de Assis do Piauí;1058;N;-8.23775474973057;-41.6895971516657
São Francisco do Piaui;2209708;PI;São Francisco do Piauí;05;São Francisco do Piauí;1058;N;-7.24397610386385;-42.5385319870053
São Goncalo do Gurgueia;2209757;PI;São Gonçalo do Gurguéia;05;São Gonçalo do Gurguéia;1058;N;-22.8295473130261;-43.0323350619648
São Goncalo do Piaui;2209807;PI;São Gonçalo do Piauí;05;São Gonçalo do Piauí;1058;N;-5.98966743952697;-42.6988309840949
São João da Canabrava;2209856;PI;São João da Canabrava;05;São João da Canabrava;1058;N;-6.81893098950292;-41.3460536519366
São João da Fronteira;2209872;PI;São João da Fronteira;05;São João da Fronteira;1058;N;-3.93859743411526;-41.256286959289
São João da Serra;2209906;PI;São João da Serra;05;São João da Serra;1058;N;-5.50879753777524;-41.8992637510964
São João da Varjota;2209955;PI;São João da Varjota;05;São João da Varjota;1058;N;-6.91901783852341;-41.8637422049467
São João do Arraial;2209971;PI;São João do Arraial;05;São João do Arraial;1058;N;-3.81316887361888;-42.4531261733045
São João do Piaui;2210003;PI;São João do Piauí;05;São João do Piauí;1058;N;-8.34884968799341;-42.2564375329406
São José do Divino;2210052;PI;São José do Divino;05;São José do Divino;1058;N;-18.4832633219871;-41.3912087843896
São José do Peixe;2210102;PI;São José do Peixe;05;São José do Peixe;1058;N;-7.49300878090782;-42.5701794157863
São José do Piaui;2210201;PI;São José do Piauí;05;São José do Piauí;1058;N;-6.87062624465213;-41.4794072341782
São Juliao;2210300;PI;São Julião;05;São Julião;1058;N;-7.08531500457718;-40.8369132447998
São Lourenço do Piaui;2210359;PI;São Lourenço do Piauí;05;São Lourenço do Piauí;1058;N;-9.17200187707728;-42.5443519903866
São Luís do Piaui;2210375;PI;São Luís do Piauí;05;São Luís do Piauí;1058;N;-2.53188598508339;-44.2979185642444
São Miguel da Baixa Grande;2210383;PI;São Miguel da Baixa Grande;05;São Miguel da Baixa Grande;1058;N;-5.86229863428784;-42.1853773737544
São Miguel do Fidalgo;2210391;PI;São Miguel do Fidalgo;05;São Miguel do Fidalgo;1058;N;-7.58496911892799;-42.3705290411912
São Miguel do Tapuio;2210409;PI;São Miguel do Tapuio;05;São Miguel do Tapuio;1058;N;-5.50066369912748;-41.319798489524
São Pedro do Piaui;2210508;PI;São Pedro do Piauí;05;São Pedro do Piauí;1058;N;-5.91395164656097;-42.7236601720603
São Raimundo Nonato;2210607;PI;São Raimundo Nonato;05;São Raimundo Nonato;1058;N;-9.0153604823547;-42.6922851641908
Sebastião Barros;2210623;PI;Sebastião Barros;05;Sebastião Barros;1058;N;-10.8166752206016;-44.8332841775162
Sebastião Leal;2210631;PI;Sebastião Leal;05;Sebastião Leal;1058;N;-7.57738563015195;-44.0676917696104
Sigefredo Pacheco;2210656;PI;Sigefredo Pacheco;05;Sigefredo Pacheco;1058;N;-4.91168916423737;-41.727559224799
Simoes;2210706;PI;Simões;05;Simões;1058;N;-7.59913716568336;-40.8175090683555
Simplicio Mendes;2210805;PI;Simplício Mendes;05;Simplício Mendes;1058;N;-7.85795729388299;-41.9109103616519
Socorro do Piaui;2210904;PI;Socorro do Piauí;05;Socorro do Piauí;1058;N;-7.86493805710391;-42.5046917237203
Sussuapara;2210938;PI;Sussuapara;05;Sussuapara;1058;N;-7.01701058882809;-41.392267730941
Tamboril do Piaui;2210953;PI;Tamboril do Piauí;05;Tamboril do Piauí;1058;N;-8.40043178009231;-42.909688830207
Tanque do Piaui;2210979;PI;Tanque do Piauí;05;Tanque do Piauí;1058;N;-6.59635346741982;-42.2839013404883
Teresina;2211001;PI;Teresina;05;Teresina;1058;S;-5.0863419523217;-42.8052704582233
Uniao;2211100;PI;União;05;União;1058;N;-4.58601815914006;-42.8629297159506
Urucui;2211209;PI;Uruçuí;05;Uruçuí;1058;N;-7.22950334456247;-44.5602559238525
Valenca do Piaui;2211308;PI;Valença do Piauí;05;Valença do Piauí;1058;N;-6.39819602271571;-41.7405359913299
Varzea Branca;2211357;PI;Várzea Branca;05;Várzea Branca;1058;N;-9.23654108934563;-42.9694445350297
Varzea Grande;2211407;PI;Várzea Grande;05;Várzea Grande;1058;N;-15.6580648240885;-56.1446637401866
Vera Mendes;2211506;PI;Vera Mendes;05;Vera Mendes;1058;N;-7.60284928289199;-41.4797367500354
Vila Nova do Piaui;2211605;PI;Vila Nova do Piauí;05;Vila Nova do Piauí;1058;N;-7.14104643395254;-40.937801396493
Wall Ferraz;2211704;PI;Wall Ferraz;05;Wall Ferraz;1058;N;-7.23577900641265;-41.9089536203039
Abatia;4100103;PR;Abatiá;05;Abatiá;1058;N;-23.3004940371229;-50.312526582882
Adrianopolis;4100202;PR;Adrianópolis;05;Adrianópolis;1058;N;-24.6616897054529;-48.9917545384254
Agudos do Sul;4100301;PR;Agudos do Sul;05;Agudos do Sul;1058;N;-25.9906180905957;-49.3387018845931
Colônia Padre Paulo Agudos do Sul ;4100301;PR;Agudos do Sul;10;Colônia Padre Paulo;1058;N;-25.9906180905957;-49.3387018845931
Almirante Tamandare;4100400;PR;Almirante Tamandaré;05;Almirante Tamandaré;1058;N;-25.3133776022763;-49.3003198184039
Altamira do Parana;4100459;PR;Altamira do Paraná;05;Altamira do Paraná;1058;N;-24.8010001634957;-52.7098074466916
Alto Paraiso;4128625;PR;Alto Paraíso;05;Alto Paraíso;1058;N;-23.5081307379288;-53.7328931507692
Alto Parana;4100608;PR;Alto Paraná;05;Alto Paraná;1058;N;-23.1271208306481;-52.3216824440545
Maristela Alto Parana ;4100608;PR;Alto Paraná;10;Maristela;1058;N;-23.1271208306481;-52.3216824440545
Santa Maria Alto Parana ;4100608;PR;Alto Paraná;15;Santa Maria;1058;N;-23.1271208306481;-52.3216824440545
Alto Piquiri;4100707;PR;Alto Piquiri;05;Alto Piquiri;1058;N;-24.0190125564173;-53.4412490788684
Mirante do Piquiri Alto Piquiri ;4100707;PR;Alto Piquiri;15;Mirante do Piquiri;1058;N;-24.0190125564173;-53.4412490788684
Paulistania Alto Piquiri ;4100707;PR;Alto Piquiri;20;Paulistânia;1058;N;-24.0190125564173;-53.4412490788684
Saltinho do Oeste Alto Piquiri ;4100707;PR;Alto Piquiri;25;Saltinho do Oeste;1058;N;-24.0190125564173;-53.4412490788684
Altonia;4100509;PR;Altônia;05;Altônia;1058;N;-23.8708814057507;-53.8919738559114
Jardim Paredao Altonia ;4100509;PR;Altônia;10;Jardim Paredão;1058;N;-23.8708814057507;-53.8919738559114
São João Altonia ;4100509;PR;Altônia;15;São João;1058;N;-23.8708814057507;-53.8919738559114
Alvorada do Sul;4100806;PR;Alvorada do Sul;05;Alvorada do Sul;1058;N;-22.7803787673948;-51.2292163306355
Esperança do Norte Alvorada do Sul ;4100806;PR;Alvorada do Sul;10;Esperança do Norte;1058;N;-22.7803787673948;-51.2292163306355
Amapora;4100905;PR;Amaporã;05;Amaporã;1058;N;-23.097370288159;-52.7867873506457
Nordestina Amapora ;4100905;PR;Amaporã;10;Nordestina;1058;N;-23.097370288159;-52.7867873506457
Ampere;4101002;PR;Ampére;05;Ampére;1058;N;-25.9170684652826;-53.4732567447246
São Pedro Ampere ;4101002;PR;Ampére;10;São Pedro;1058;N;-25.9170684652826;-53.4732567447246
São Salvador Ampere ;4101002;PR;Ampére;15;São Salvador;1058;N;-25.9170684652826;-53.4732567447246
Anahy;4101051;PR;Anahy;05;Anahy;1058;N;-24.6475824586186;-53.1333198286711
Andira;4101101;PR;Andirá;05;Andirá;1058;N;-23.0517516546543;-50.2264075987152
Nossa Senhora Aparecida Andira ;4101101;PR;Andirá;10;Nossa Senhora Aparecida;1058;N;-23.0517516546543;-50.2264075987152
Angulo;4101150;PR;Ângulo;05;Ângulo;1058;N;-23.1929038650252;-51.9173646798432
Antonina;4101200;PR;Antonina;05;Antonina;1058;N;-25.4301661323239;-48.7129000617478
Cacatu Antonina ;4101200;PR;Antonina;10;Cacatu;1058;N;-25.4301661323239;-48.7129000617478
Cachoeira de Cima Antonina ;4101200;PR;Antonina;15;Cachoeira de Cima;1058;N;-25.4301661323239;-48.7129000617478
Antônio Olinto;4101309;PR;Antônio Olinto;05;Antônio Olinto;1058;N;-25.9867057800286;-50.1979472440033
Apucarana;4101408;PR;Apucarana;05;Apucarana;1058;N;-23.551592985;-51.4599851423592
Correia de Freitas Apucarana ;4101408;PR;Apucarana;10;Correia de Freitas;1058;N;-23.551592985;-51.4599851423592
Pirapo Apucarana ;4101408;PR;Apucarana;15;Pirapó;1058;N;-23.551592985;-51.4599851423592
São Pedro Apucarana ;4101408;PR;Apucarana;20;São Pedro;1058;N;-23.551592985;-51.4599851423592
Vila Reis Apucarana ;4101408;PR;Apucarana;25;Vila Reis;1058;N;-23.551592985;-51.4599851423592
Arapongas;4101507;PR;Arapongas;05;Arapongas;1058;N;-23.4135165319918;-51.4382797346677
Arapoti;4101606;PR;Arapoti;05;Arapoti;1058;N;-24.1465691652058;-49.8248285017272
Calogeras Arapoti ;4101606;PR;Arapoti;10;Calógeras;1058;N;-24.1465691652058;-49.8248285017272
Caratuva Arapoti ;4101606;PR;Arapoti;15;Caratuva;1058;N;-24.1465691652058;-49.8248285017272
Arapua;4101655;PR;Arapuã;05;Arapuã;1058;N;-24.3087023864114;-51.7913175642778
Araruna;4101705;PR;Araruna;05;Araruna;1058;N;-6.53144702131672;-35.7359805119437
São Vicente Araruna ;4101705;PR;Araruna;15;São Vicente;1058;N;-6.53144702131672;-35.7359805119437
Araucaria;4101804;PR;Araucária;05;Araucária;1058;N;-25.591645;-49.4019396967087
Guajuvira Araucaria ;4101804;PR;Araucária;10;Guajuvira;1058;N;-25.591645;-49.4019396967087
Ariranha do Ivai;4101853;PR;Ariranha do Ivaí;05;Ariranha do Ivaí;1058;N;-24.3832887447902;-51.5879178388767
Assai;4101903;PR;Assaí;05;Assaí;1058;N;-23.37271790506;-50.8416234863142
Pau D Alho do Sul Assai ;4101903;PR;Assaí;30;Pau D'Alho do Sul;1058;N;-23.37271790506;-50.8416234863142
Assis Chateaubriand;4102000;PR;Assis Chateaubriand;05;Assis Chateaubriand;1058;N;-24.4085300849158;-53.5212369274392
Bragantina Assis Chateaubriand ;4102000;PR;Assis Chateaubriand;10;Bragantina;1058;N;-24.4085300849158;-53.5212369274392
Encantado d Oeste Assis Chateaubriand ;4102000;PR;Assis Chateaubriand;20;Encantado d'Oeste;1058;N;-24.4085300849158;-53.5212369274392
Astorga;4102109;PR;Astorga;05;Astorga;1058;N;-23.236711965;-51.6696792625367
Icara Astorga ;4102109;PR;Astorga;10;Içara;1058;N;-23.236711965;-51.6696792625367
Santa Zelia Astorga ;4102109;PR;Astorga;15;Santa Zélia;1058;N;-23.236711965;-51.6696792625367
Tupinamba Astorga ;4102109;PR;Astorga;20;Tupinambá;1058;N;-23.236711965;-51.6696792625367
Atalaia;4102208;PR;Atalaia;05;Atalaia;1058;N;-23.1515870955391;-52.0557011364669
Balsa Nova;4102307;PR;Balsa Nova;05;Balsa Nova;1058;N;-25.5784978074535;-49.6317559904068
Bugre Balsa Nova ;4102307;PR;Balsa Nova;10;Bugre;1058;N;-25.5784978074535;-49.6317559904068
São Luiz do Puruna Balsa Nova ;4102307;PR;Balsa Nova;15;São Luiz do Purunã;1058;N;-25.5784978074535;-49.6317559904068
Bandeirantes;4102406;PR;Bandeirantes;05;Bandeirantes;1058;N;-19.9209203030945;-54.3631938942841
Nossa Senhora da Candelaria Bandeirantes ;4102406;PR;Bandeirantes;10;Nossa Senhora da Candelária;1058;N;-19.9209203030945;-54.3631938942841
Barbosa Ferraz;4102505;PR;Barbosa Ferraz;05;Barbosa Ferraz;1058;N;-24.0277154652953;-52.0071166854286
Bourbonia Barbosa Ferraz ;4102505;PR;Barbosa Ferraz;07;Bourbonia;1058;N;-24.0277154652953;-52.0071166854286
Ourilandia Barbosa Ferraz ;4102505;PR;Barbosa Ferraz;15;Ourilândia;1058;N;-24.0277154652953;-52.0071166854286
Pocinho Barbosa Ferraz ;4102505;PR;Barbosa Ferraz;20;Pocinho;1058;N;-24.0277154652953;-52.0071166854286
Tereza Breda Barbosa Ferraz ;4102505;PR;Barbosa Ferraz;25;Tereza Breda;1058;N;-24.0277154652953;-52.0071166854286
Barra do Jacare;4102703;PR;Barra do Jacaré;05;Barra do Jacaré;1058;N;-23.1205927280976;-50.1877367616339
Barracao;4102604;PR;Barracão;05;Barracão;1058;N;-26.2526028442091;-53.6350002652568
Siqueira Belo Barracao ;4102604;PR;Barracão;15;Siqueira Belo;1058;N;-26.2526028442091;-53.6350002652568
Bela Vista da Caroba;4102752;PR;Bela Vista da Caroba;05;Bela Vista da Caroba;1058;N;-25.8794933222508;-53.6660426284896
Bela Vista do Paraiso;4102802;PR;Bela Vista do Paraíso;05;Bela Vista do Paraíso;1058;N;-22.9920875312333;-51.1941450328947
Santa Margarida Bela Vista do Paraiso ;4102802;PR;Bela Vista do Paraíso;10;Santa Margarida;1058;N;-22.9920875312333;-51.1941450328947
Bituruna;4102901;PR;Bituruna;05;Bituruna;1058;N;-26.1607944758407;-51.5565252574649
Santo Antônio do Iratim Bituruna ;4102901;PR;Bituruna;10;Santo Antônio do Iratim;1058;N;-26.1607944758407;-51.5565252574649
Boa Esperança;4103008;PR;Boa Esperança;05;Boa Esperança;1058;N;-24.2394931592462;-52.7927774592961
Boa Esperança do Iguacu;4103024;PR;Boa Esperança do Iguaçu;05;Boa Esperança do Iguaçu;1058;N;-25.6358731593967;-53.2171600749416
Boa Ventura de São Roque;4103040;PR;Boa Ventura de São Roque;05;Boa Ventura de São Roque;1058;N;-24.8785175861528;-51.5393738370315
Boa Vista da Aparecida;4103057;PR;Boa Vista da Aparecida;05;Boa Vista da Aparecida;1058;N;-25.4304049443238;-53.411736489037
Bocaiuva do Sul;4103107;PR;Bocaiúva do Sul;05;Bocaiúva do Sul;1058;N;-25.2149015836903;-49.1057874827993
Bom Jesus do Sul;4103156;PR;Bom Jesus do Sul;05;Bom Jesus do Sul;1058;N;-26.1928749692651;-53.5995999694702
Bom Sucesso;4103206;PR;Bom Sucesso;05;Bom Sucesso;1058;N;-21.0304160944461;-44.7555027232646
Bom Sucesso do Sul;4103222;PR;Bom Sucesso do Sul;05;Bom Sucesso do Sul;1058;N;-26.0745371402892;-52.8319762720658
Borrazopolis;4103305;PR;Borrazópolis;05;Borrazópolis;1058;N;-23.9378541947059;-51.5844090969291
Braganey;4103354;PR;Braganey;05;Braganey;1058;N;-24.8148946326325;-53.1210736649672
Brasilândia do Sul;4103370;PR;Brasilândia do Sul;05;Brasilândia do Sul;1058;N;-24.1938462811774;-53.5240418135567
Cafeara;4103404;PR;Cafeara;05;Cafeara;1058;N;-22.788235240971;-51.7150055085076
Cafelandia;4103453;PR;Cafelândia;05;Cafelândia;1058;N;-24.6156669761343;-53.3249164784302
Cafezal do Sul;4103479;PR;Cafezal do Sul;05;Cafezal do Sul;1058;N;-23.9047044712396;-53.5110648541672
Guaipora Cafezal do Sul ;4103479;PR;Cafezal do Sul;10;Guaiporã;1058;N;-23.9047044712396;-53.5110648541672
Jangada Cafezal do Sul ;4103479;PR;Cafezal do Sul;15;Jangada;1058;N;-23.9047044712396;-53.5110648541672
California;4103503;PR;Califórnia;05;Califórnia;1058;N;-23.6661438837704;-51.3580855530853
Cambara;4103602;PR;Cambará;05;Cambará;1058;N;-23.04126648;-50.0775707225535
Cambe;4103701;PR;Cambé;05;Cambé;1058;N;-23.281632;-51.2777284423314
Prata Cambe ;4103701;PR;Cambé;10;Prata;1058;N;-23.281632;-51.2777284423314
Cambira;4103800;PR;Cambira;05;Cambira;1058;N;-23.6006118802114;-51.5816306133721
Campina da Lagoa;4103909;PR;Campina da Lagoa;05;Campina da Lagoa;1058;N;-24.5949565820335;-52.8135641546009
Bela Vista do Piquiri Campina da Lagoa;4103909;PR;Campina da Lagoa;10;Bela Vista do Piquiri;1058;N;-24.5949565820335;-52.8135641546009
Herveira Campina da Lagoa ;4103909;PR;Campina da Lagoa;15;Herveira;1058;N;-24.5949565820335;-52.8135641546009
Salles de Oliveira Campina da Lagoa ;4103909;PR;Campina da Lagoa;20;Salles de Oliveira;1058;N;-24.5949565820335;-52.8135641546009
Campina do Simao;4103958;PR;Campina do Simão;05;Campina do Simão;1058;N;-25.1025784698031;-51.8147865320916
Campina Grande do Sul;4104006;PR;Campina Grande do Sul;05;Campina Grande do Sul;1058;N;-25.303247505;-49.0534658723572
Campo Bonito;4104055;PR;Campo Bonito;05;Campo Bonito;1058;N;-25.0396344827897;-52.9968696036502
Campo do Tenente;4104105;PR;Campo do Tenente;05;Campo do Tenente;1058;N;-25.9810056577243;-49.6903769402356
Campo Largo;4104204;PR;Campo Largo;05;Campo Largo;1058;N;-25.4594905;-49.5288414503356
Bateias Campo Largo ;4104204;PR;Campo Largo;10;Bateias;1058;N;-25.4594905;-49.5288414503356
Ferraria Campo Largo ;4104204;PR;Campo Largo;15;Ferraria;1058;N;-25.4594905;-49.5288414503356
São Silvestre Campo Largo ;4104204;PR;Campo Largo;20;São Silvestre;1058;N;-25.4594905;-49.5288414503356
Tres Corregos Campo Largo ;4104204;PR;Campo Largo;25;Três Córregos;1058;N;-25.4594905;-49.5288414503356
Campo Magro;4104253;PR;Campo Magro;05;Campo Magro;1058;N;-25.3679565;-49.4276649679895
Campo Mourao;4104303;PR;Campo Mourão;05;Campo Mourão;1058;N;-24.0412231967198;-52.3811150855647
Piquirivai Campo Mourao ;4104303;PR;Campo Mourão;20;Piquirivaí;1058;N;-24.0412231967198;-52.3811150855647
Candido de Abreu;4104402;PR;Cândido de Abreu;05;Cândido de Abreu;1058;N;-24.5646691198961;-51.3325805083905
Tereza Cristina Candido de Abreu ;4104402;PR;Cândido de Abreu;10;Tereza Cristina;1058;N;-24.5646691198961;-51.3325805083905
Tres Bicos Candido de Abreu ;4104402;PR;Cândido de Abreu;15;Três Bicos;1058;N;-24.5646691198961;-51.3325805083905
Candoi;4104428;PR;Candói;05;Candói;1058;N;-25.5679318458436;-52.0554464047832
Cantagalo;4104451;PR;Cantagalo;05;Cantagalo;1058;N;-25.3743173860408;-52.1266876349423
Capanema;4104501;PR;Capanema;05;Capanema;1058;N;-1.192441995;-47.1751261231344
Cristo Rei Capanema ;4104501;PR;Capanema;10;Cristo Rei;1058;N;-1.192441995;-47.1751261231344
Pinheiro Capanema ;4104501;PR;Capanema;15;Pinheiro;1058;N;-1.192441995;-47.1751261231344
São Luiz Capanema ;4104501;PR;Capanema;20;São Luiz;1058;N;-1.192441995;-47.1751261231344
Capitao Leonidas Marques;4104600;PR;Capitão Leônidas Marques;05;Capitão Leônidas Marques;1058;N;-25.4794684845174;-53.6172110107619
Alto Alegre do Iguacu Capitao Leonidas Marques;4104600;PR;Capitão Leônidas Marques;20;Alto Alegre do Iguaçu;1058;N;-25.4794684845174;-53.6172110107619
Carambei;4104659;PR;Carambeí;05;Carambeí;1058;N;-24.950872979957;-50.1130915115041
Carlopolis;4104709;PR;Carlópolis;05;Carlópolis;1058;N;-23.4277239250352;-49.7187235298862
Nova Brasília do Itarare Carlopolis ;4104709;PR;Carlópolis;10;Nova Brasília do Itararé;1058;N;-23.4277239250352;-49.7187235298862
Cascavel;4104808;PR;Cascavel;05;Cascavel;1058;N;-4.13143367820745;-38.2396859406771
Castro;4104907;PR;Castro;05;Castro;1058;N;-24.7954175;-50.0028111277611
Abapa Castro ;4104907;PR;Castro;10;Abapã;1058;N;-24.7954175;-50.0028111277611
Socavao Castro ;4104907;PR;Castro;20;Socavão;1058;N;-24.7954175;-50.0028111277611
Catanduvas;4105003;PR;Catanduvas;05;Catanduvas;1058;N;-25.1964932494608;-53.1537063668495
Centenario do Sul;4105102;PR;Centenário do Sul;05;Centenário do Sul;1058;N;-22.8149823509494;-51.5935295600151
Cerro Azul;4105201;PR;Cerro Azul;05;Cerro Azul;1058;N;-24.818947302786;-49.2603168259064
São Sebastião Cerro Azul ;4105201;PR;Cerro Azul;10;São Sebastião;1058;N;-24.818947302786;-49.2603168259064
Ceu Azul;4105300;PR;Céu Azul;05;Céu Azul;1058;N;-25.1497612093124;-53.8572693830674
Chopinzinho;4105409;PR;Chopinzinho;05;Chopinzinho;1058;N;-25.8546838487659;-52.5339602074992
São Francisco Chopinzinho ;4105409;PR;Chopinzinho;10;São Francisco;1058;N;-25.8546838487659;-52.5339602074992
São Luiz Chopinzinho ;4105409;PR;Chopinzinho;15;São Luiz;1058;N;-25.8546838487659;-52.5339602074992
Cianorte;4105508;PR;Cianorte;05;Cianorte;1058;N;-23.6538131528275;-52.6091508905561
São Lourenço Cianorte ;4105508;PR;Cianorte;10;São Lourenço;1058;N;-23.6538131528275;-52.6091508905561
Vidigal Cianorte ;4105508;PR;Cianorte;15;Vidigal;1058;N;-23.6538131528275;-52.6091508905561
Cidade Gaucha;4105607;PR;Cidade Gaúcha;05;Cidade Gaúcha;1058;N;-23.3741973865545;-52.940525149061
Clevelandia;4105706;PR;Clevelândia;05;Clevelândia;1058;N;-26.4052052933615;-52.352986201218
Coronel Firmino Martins Clevelandia ;4105706;PR;Clevelândia;10;Coronel Firmino Martins;1058;N;-26.4052052933615;-52.352986201218
São Francisco de Sales Clevelandia ;4105706;PR;Clevelândia;15;São Francisco de Sales;1058;N;-26.4052052933615;-52.352986201218
Colombo;4105805;PR;Colombo;05;Colombo;1058;N;-25.2943402945361;-49.2274379772727
Colorado;4105904;PR;Colorado;05;Colorado;1058;N;-22.83789753;-51.9744162121383
Alto Alegre Colorado;4105904;PR;Colorado;10;Alto Alegre;1058;N;-22.83789753;-51.9744162121383
Congonhinhas;4106001;PR;Congonhinhas;05;Congonhinhas;1058;N;-23.5469021022166;-50.5544280470447
Santa Maria do Rio do Peixe Congonhinhas ;4106001;PR;Congonhinhas;10;Santa Maria do Rio do Peixe;1058;N;-23.5469021022166;-50.5544280470447
São Francisco de Imbau Congonhinhas ;4106001;PR;Congonhinhas;15;São Francisco de Imbaú;1058;N;-23.5469021022166;-50.5544280470447
Conselheiro Mairinck;4106100;PR;Conselheiro Mairinck;05;Conselheiro Mairinck;1058;N;-23.6215617142487;-50.1717730024103
Contenda;4106209;PR;Contenda;05;Contenda;1058;N;-25.6807663095901;-49.5316118696956
Catanduvas do Sul Contenda ;4106209;PR;Contenda;10;Catanduvas do Sul;1058;N;-25.6807663095901;-49.5316118696956
Corbelia;4106308;PR;Corbélia;05;Corbélia;1058;N;-24.7996495159732;-53.2965277769968
Ouro Verde do Piquiri Corbelia ;4106308;PR;Corbélia;25;Ouro Verde do Piquiri;1058;N;-24.7996495159732;-53.2965277769968
Nossa Senhora da Penha Corbelia ;4106308;PR;Corbélia;30;Nossa Senhora da Penha;1058;N;-24.7996495159732;-53.2965277769968
Cornelio Procopio;4106407;PR;Cornélio Procópio;05;Cornélio Procópio;1058;N;-23.1832575;-50.6514844783365
Congonhas Cornelio Procopio ;4106407;PR;Cornélio Procópio;10;Congonhas;1058;N;-23.1832575;-50.6514844783365
